comment_id,reply_to_comment_id,comment_nr,content_id,comment_text,LABEL
3181,,2,187,DOUA UNGUROAICE  PROASTE!!! NICI ROMANA NU STIU ZDRENTELE !!!JOS CU  UNGUROAICELE NABII DE CURVE CE SUNT!,4
3182,3181,3,187,"@Gigo: cunosc victimele,nu sunt unguroaice:))",0
3183,,4,187,la ce vizibiliatate este acolo ma mir ca se intampla accidente asa de rar,0
3184,,5,187,sugeri la volan,4
3185,,6,187,"Problema acolo este ca accidentul s-a produs mult mai aproape de ora 8, cand copiii se intreptau spre scoala. Mai jos e o trecere si oamenii isi parcheaze mereu pe colturi masinile. Daca cea care venea dinspre Nora avea viteza, asta care a iesit de pe Retezat fara prea buna vizibilitate",0
3186,,7,187,"aici vad 2 probleme mari pe care le avem de mult timp. soferi care conduc cu permisu de pescuit si parcangii care nu respecta legislatia si isi lasa masinile la mai putin de 25 de metri de coltu intersectiei blocand vizibilitatea. si sa nu o aud pe aia cu ""nu am unde parca"" aia nu ii o scuza sa incalci legea si sa ii pui pe alti in pericol nu ii necesar…sa iti lasi masina in fata blocului sa moara vecinii de ciuda.Si apropo domnu ziarist cuvantu ""sofer"" ii defectiv de feminin in limba romana...",4
3187,3186,8,187,@Eu: daca merge in instanta cei ce au oprit aiurea is buni de plata,0
3188,3186,9,187,@Ironman: Habar nu ai ce vorbesti :)),0
3189,3186,10,187,"@Ironman: singura sansa sa faca acum reclamatie, toti iau o amenda si cam atat.",0
3190,3186,11,187,@Habar nu ai ce vb: ia o carte de legislatie rutiera poate mai afli ceva nou despre lumea in care traiesti,0
3191,3186,12,187,@ddd: nu chiar. daca doamnele fac plangere aia parcati acolo is considerati ca parte din accident astfel conform legi ar trebui sa li se ridice dreptu de a conduce.da ar trebui sa fi fost acolo politisti de la rutiera sa constate asta. dar cum rutiera nu prea mai exista probabil parcangii nu o sa isi asume partea lor de vina pentru accident.,0
3192,3186,13,187,@Habar nu ai ce vb:,0
3193,,14,187,doua proaste de sex feminin. Alea nu sunt soferite. sunt niste imbecile ce au facut cumva rost e permis.,4
3194,3193,15,187,"@Istvan: ma... nu stiu ce sa zic de afirmatia ta de ungur misogin. Daca te uiti mai atent si la ograda ta observi ca ""multe barbate conduce"" cum zici tu",2
3195,3193,17,187,"@fsdfsd: Da' ce are a face nationalitatea cu ceea ce a spus?!? Daca e misogin, problema lui, tot nu are a face cu nationalitatea, poate doar in capul tau de retardat. Tu nu esti oare un opincar jegos, gunoiul Europei?!?",1
3196,3193,18,187,"@iii: Amu m-ai pornit... nu e rusine sa fi opincar... macar cineva munceste ceva... da sa fi ungur(pardon maghiar) si misogin deja tre sa fi eutaniasiat.Daca sti sa citesti, nu am scris numic rau de nationalitate, dar te-ai simtit ca si cum ar fi ceva normal ca ungurii sa fie misogini.",2
3197,3193,19,187,@fsdfsd: CACAT = B0ZG0R,2
3198,3193,20,187,"@fsdfsd: bai labagiule, daca postez cu nickname de ungur creierul tau cat o stafida deduce ca sunt ungur ? Nu te-o dat mata la scoala indestul se pare ca. fsfsd bagati-ai pula in ea tastatura ca nu o stii folosii. daca tu esti cretin si iti curge din gura zeama, sa deduc ca mata ii o curva penala :))",1
3199,3193,22,187,"@Unguru pizdi matii: si eu daca pun un nume la nimereala ai dedus ca sunt barbat? Ma-ta te-a invatat sa fi misogin. La cum vorbesti si te comporti, numai femeiile platite stau la tine.",1
3200,,0,188,s-o dus prea devreme Hitler si Antonescu si nu au apucat sa-si termine treaba..:(,2
3201,3200,1,188,Da chiar ca sau dus prea devreme!!! Ca nu mai erau demult roamanii erau amintire(o alta specie)! Nu mai putea Europa cu mirosul vostru de GUCII!!!,0
3202,3200,2,188,HAHAHAHAHA!!!!!!!!!!!!!!!!!!!!!!!,0
3203,,3,188,"Cam in 20-30 de ani ei o sa fie majoritari in tara...asa ca stati linistiti ,ca aici va fi RROMANIA ;)",0
3204,3203,4,188,"Va fi RROMINIA!Daca nu le dam foc,nu scapam de ei!!!",2
3205,,5,188,Știți când e un țigan om? Când îl vezi de departe!,2
3206,,6,188,Da CIORILE au DREPTURI !!! LEGILE PULII !!! MOARTE CIORILOR !!!! MOARTE CIORILOR !!! MOARTE CIORILOR !!!,2
3207,,7,188,"Sunt clipe cand te mustra constiinta? Stii ca ai facut ceva rau, si iti pare rau? Pacatele tale te apasa? Simti ca nu mai ai nicio speranta?Prietene drag, vino la Isus Hristos! El Si-a dat viata pentru iertarea ta. El te scapa de povara raului facut, facandu-te un om nou.Vino la El azi! http://www.caleamantuirii.blogspot.ro",0
3208,3207,8,188,"Bravo...mesajul asta lipsea de aici. Atat de convingator incat toti cei care au comentat si citit comentariile sunt deja incolonati si se inscriu pe blog...Mustrari de constiinta trebuie sa aiba Petre Roman si guvernul care au aprobat IDIOTENIA cu denumirea de rrom ! Toata Europa si nu numai a facut imediat legatura dintre rromi si Romania, ajutati…si de primii nostri soli care au invadat Europa si au inceput sa jumuleasca lebede la Viena...sa-i culturalizeze cu alba-neagra..sa le curete buzunarele...sa cerseasca prin toate capitalele...!!!Problema mare este ca familiile de romani au in medie 1,2 copii iar tigan*ii au in jur de 10 ! Asa cum Europa va deveni musulmana si romanii risca sa ajunga minoritari in tara lor!",2
3209,,9,188,trebuiesc eutanasiati imediat,2
3210,,10,188,"sariti toti cu tigani in sus, tiganii in jos..dar astfel intamplari au mai fost si cu romani.problema e cu tot judetul Cluj, zis si Vasluiul Ardealului.",0
3211,3210,11,188,Rata criminalitatii in randul tiganilor asiatici e mult mai ridicata decat in randul romanilor sau a altor europeni.,2
3212,3210,12,188,"n-as crede,nu exista cifre in acest sens.",0
3213,3210,13,188,Vasluiul Ardealului?Serios ma?Atunci carate de aici!Si iai pe jegosii de vasluieni cu tine.,1
3214,3210,14,188,nu am unde sa ma car pt ca eu stau in municipiu; mai degraba te-ai cara ta cu taranoii tai neadaptati .,1
3215,3210,15,188,Dar ce ma vasluieni sunt criminali?,0
3216,3210,16,188,"Mai ''Bulan"" vezi ca si Vasluiul este municipiu asa ca ai cale libera poti linistit sa te intorci la mata acasa.",0
3217,3210,17,188,"era vb de Vaslui,tot judetul,esti proasta..spun le feminin,pt ca dupa comment pari o pasarica proasta.",4
3218,3210,18,188,Presa ar putea sa ne arate figurile babuinilor. Nu sa-i protejeze. Sa vedem si noi cum arata un putzoi degenerat.,2
3219,,19,188,tiganii sunt asiatici violenti si cu IQ scazut. tiganii asiatici genetic au un IQ de doar 75-85 mult inferior europenilor de unde rezulta si rata criminalitatii mult mai ridicate in randul lor.,2
3220,3219,20,188,"Si totusi, poti avea IQ de 200 si sa fii ultimul criminal in serie. Nu conteaza inteligenta, ci caracterul.",0
3221,3219,21,188,marii criminali în serie au în general iq peste medie. Fac o serie de crime pe o durata mare de timp chiar ani de zile pana sa fie prinși . Nu îi prinde miliția în 4 ore ca pe indienii ăstia.,0
3222,,22,188,"Vorba romanului,”intra tiganul-vine beleaua.”",2
3223,,0,189,"In sfarsit un lucru cu care sunt de acord,din tot ce spune parasuta asta.",1
3224,,1,189,"Nu mai este mult si ne vom trezi ca, heterosexualitatea va fi ceva anormal... IN DORMITOR FACE FIECARE CE VREA CU CINE VREA, DAR NU IESI IN STRADA CU ASTA. si nu cred ca, nu am dreptul sa spun ce gandesc, ca este discriminare sa spun ca, nu-mi plac homosexualii si nu vreau ca vreunul din copiii sau nepotii mei sa fie gay. Nu-mi plac nici hotii, nici…batausii, nici politistii, nu-i vreau in familia mea, este discriminare???",3
3225,,2,189,O lume in care opinia e considerata lucru interzis si homosexualitatea normala... e o lune stramba si defecta.,3
3226,,0,190,Poate se uita cineva la filme porno,0
3227,,1,190,"Nu se poate face ceva legal, normal, civilizat si de bun simt in legatura cu postarile acestui specimen: andi ?De ce trebuie oferit spatiu pt. delirul acestui individ ?!Nu se poate intreprinde ceva pe cale legala in legatura cu propaganda si provocarile, ura induse si produse de accest individ ?",0
3228,3227,2,190,"@Nu se poate face ceva legal, normal, civilizat ...: ba da...sa se urle la geam...sariti o violeaza...ajutor oameni buni,,,o omoara in casa...si pleaca masculul....plus ca doamna o sa presteze mai silentios.",4
3229,3227,3,190,"@Nu se poate face ceva legal, normal, civilizat ...: Ba da!!îl spurcăm,denunțăm și să între SRIîn actiune,asta e terorist,insigator,urăște statul și cetățenii români.",0
3230,,4,190,simplu...se suna la 112...si se spune ca cneva e abuzata..rau....pana se satura de politie...teebuie inregistrata ca proba...sa nu zica cineva ca nu edovada de spirit civic.,0
3231,,5,190,"Prin educatie la noi sexul e tabu. Din sex ne-am nascut toti si suntem creati sa ne placa sexul ca altfel rasa noastra ar fi fost de mult pierduta. In Romanica in schimb suntem cu totii niste frustrati invatati sa ne negam placerile. Gemetele alea sunt peste tot in vest normale si cand se aud lumea zambeste si trag cu ochiul, in Romania ceheama politi…si o fac pe respectiva prostituata. Si da si copiilor li se face educatie sexuala si stiu de mici ca nu e crima. Ai de plm ........unii oameni mor dupa 20 de ani dar sunt inmormantati doar la 80.",0
3232,3231,6,190,"@?: Bei dereglatule,toți facem sex ,dar nu strigăm în gura mare, dacă i place să zbiere o face pt bani,i termină repede și altul la rând,nu ți ai dat seama că doamna e o corwă,ce produce bani pt sexul zgomotos?",4
3233,3231,7,190,@Spirterul alcoolist: Acuma sincer zi-ne de cand nu ai mai facut sex. Dupa comentariile tale banuiesc ca de mult....si si cand faci esti misionar . Mie imi place sa strige si imi plac femeile stilate nu curvele. Si da si alea stilate striga. Nu cred ca e de vorbit pe subiectul asta cu tine bunicule comunist cu prejudecati cat casa.,0
3234,3231,9,190,"@?: Domnu lăbar,sexul se face în doi,nu cu sora Manuelei,păpușă chinezească,calorifer.Ce misionar,ce sex și urlete scoți femeile după tine?ce stil ma racamete,tu când vezi vagin,dai cu pietre ,crezând că e arici.Băi redbbul, fac pariu că ești un lăbar cosuros,care fără energizant nu poate nici pipi să facă.",1
3235,,10,190,"Bravo ei ca are clienti, decat in fabrica pe maruntis mai bine pizda de internet cu servire si la domiciliul",4
3236,,11,190,"n-ati auzit-o pe andi a mea cum urla ioi , ioi",0
3237,3236,12,190,@funiesiszopon: vezi rrumanule ca se construiesc blocuri inalte prin cluj...,0
3238,3236,13,190,"@andi: Băi jegule,tu ce și cine ești?ne vb limba pt ce?exprimate în limba mogior.Ști de ce, nu te exprimi în limba mogior?pt că ești făcut țigan de propria ta rasă,scrii defectuos,negramatical, iar ungurocii tăi,vb de mogior pură vb altă limbă decât minoritatea din România.",2
3239,3236,15,190,@Ro: tu intelegi ce tyizda mati ai vrut sa scri??,0
3240,3236,16,190,"@Ro: Lasa vrajeala bade !! Te-mbeti cu apa singur. Ia, pune mana pe carte !! Mai ai ce invata si tu. Nu fa pe grozavul, ca n-ai cu ce. Tu vorbesti ( pardon scrii ) de "" negramatical "" si "" defectuos "" ???? Iti faci de rusine neamurile si propria-ti limba materna.",1
3241,3236,17,190,"@ROM: Țigan este numele,Rom e începutul scumpe noastre țări,Țigan,țigani,țigănci nimeni nu trebuie să se simtă jignit,e doar o etnie din rasa umană.Respect și apreciez oamenii,indiferent de religie,rasă,sex(bărbați,femei).",0
3242,,18,190,Si ai mei vecini mi s-au plans ca ii deranjeaza gemetele ce se aud dimineata de la mine.Acum ziceti si voi ce pot sa fac ?Sa nu ma mai încalț ?,0
3243,,19,190,Citesti comentariile si ai dovada clara ca romanul e la fel de analfabet si prost crescut si la Cluj-Napoca si la Vaslui,0
3244,,20,190,"Si nu o sa mai auziti gem de fructe , in curand pe ecrane regia ... Gem de Foame .Sunt numai un supervisor .",0
3245,,21,190,Deraj sau invidie ? Unde se încadrează reclamanta?,0
3246,,23,190,"Era o proasta in blocul din Gherogheni,cu Kaufland la parter,etaj 2.Gemea vaca aia de se auzea pe tot etajul dar se apuca de sex ba seara la 8,ba pe la orele 01,02,03 noaptea.Vrei sex cu gemete, tre sa stai la casa,nu in cotetz,adica tre sa ai bani frate.",4
3247,3246,24,190,"@Am patit si eu: foarte bine facea, bage turatie maxima sa auda toti nefwututii cum se face swex din ala bun de barbat viril, nu pwele blegi din ziua de azi",4
3248,3246,25,190,"@Raducu: sex de barbat viril sau de barbat care plateste o ""actrita""? vezi ca le confunzi rau de tot, putzulache :))",1
3249,3246,27,190,@nelu v.: ai pula mica si nu futi nimica. :)))) E nasol sa dai la laba saracule,1
3250,,30,190,MAI EXACT !!! adresa !!!,0
3251,,31,190,"futi nu futi , vremea pulii trece. ce vina au altii ca tu esti frigida si nu trag pulele la tine. iari un vibrator . :)) spor la futut consatenilor",0
3252,,32,190,No.... alta vinitura ordinara!,0
3253,,33,190,prima veste demnă de consemnat pe acest site de căcat. am zis!,0
3254,3253,34,190,"@io: Sunt de acord cu prelucrarea datelor personale si confirm cele spuse de DUMNEATA ! in afara de BOC si alte curve, nimic interesant pe site-ul asta...a, ba da, unele comentarii...",0
3255,,35,190,"Una din soluții ar fi sa se mute la casa individuală în Făget, pe parcelă de minim 4 mii mp. Eu așa locuiesc și singurele țipete de felul ăsta pe care le aud sunt de la iubitele mele de 20-25 de ani, când vin la mine in vizită.",4
3256,3255,36,190,"@Hank Rearden: super....asa și la mine. Stau lingă padure, pot sa urle cit vor.",0
3257,3255,39,190,: @Sigur urla ca nu le rezolvi cum trebuie:Nu ai înțeles cine-i important sa fie satisfăcut: eu. Fetele țipă de plăcere că au reușit să mă satisfacă. Recompensele lor știu că urmează,4
3258,3255,40,190,"@Hank Rearden:Tu ești ăla la care regulat aduc cu taxi negricioasele de pe Calea Turzii? Cum mi se urcă în mașină pute a pește stricat, imediat cum le las pe moșia din Făget aerisesc. Povesteau că merg la fraierul ăla din Făget cu scula mică, care le întreabă câți ani au",4
3259,3255,41,190,@Indicativ xxx Nova Taxi:,0
3260,3255,42,190,"@Hank Rearden:O stiu pe fiica-ta de multă vreme…de la 18 ani liberă la maciuca!Orice roata și dacă-i pătrată, chiar se-ntoarce și se-oprește.",4
3261,,43,190,"E costisitor sa izolezi fonic si termic intre etaje. Iti creste pretul pe mp cu materialele si manopera de ramai mut. De aia sunt ore de liniste la bloc, nu ca i s-a sculat cuiva sa reglementeze o chestie.Depinde de obrazul omului. Cunosc o gramada de oameni harnici, civilizati cu muuult bun simt pe care ii doare fix in cont de altii.",0
3262,,44,190,"Blocul e de vina, ca e construit din cele mai ieftine materiale. Si a voastra, ca sunteti niste frustrati cu totii. Tot faceti referire la copii, ca vezi doamne, din cauza copiilor e deranjant. De fapt, e deranjant sa iti dai seama ca altii au o viata mai buna decat a voastra.",0
3263,3262,46,190,"@daca te futi ca vaca,inseamna ca ai viata mai buna?ai capul plin cu kk: Cu siguranta e o viata mai buna ca a ta, care si tu te-ai ... da n-ai cu cine. Laba trista ce esti!",1
3264,3262,47,190,"@bla-bla: Vrei sex salbatic,ia casa,fomista poolii.Nu gemi ca vaca,intr-un cotetz inchiriat,de 38-40 mp.Urla toate de saracie:))?",4
3265,,48,190,Sa va faceți laba,0
3266,,49,190,"Cica prostituata de lux . Fa , Tanto , pai tu ai impresia ca o prostituata de lux presteaza in blocul tau infect din Floresti , locuit de taranoi ?",1
3267,3266,50,190,@cornel udrea: plus că dacă ar fi prostituata (indiferent că de lux sau nu) nu s-ar opri la o partidă pe zi.,0
3268,,51,190,"sugestie pentru domnita deranjata de gemete -- trimiteti barbatul sa io dea sus , in felul asta are gura astupata si tu poti dormi , visand la pula .",4
3269,,52,190,Ajungeti incet un fel de Cancan sau Libertatea.,0
3270,,53,190,Leana mea urla mai tare ca parasuta asta da io o bombardez de la 40 de minute in sus nu 3 minute ca voi culdușilor,4
3271,3270,54,190,"@Nelson Mondialu: Leana ta urla mai tare ca altele pentru ca nu poate inchide gura complet, neavand dinti in gura.",1
3272,3270,55,190,"@Nelson Mondialu: Leana ta urla cand ii cu altii, sigur nu cand ii cu tine",1
3273,3270,56,190,@Nelson Mondialu: cainele care latra nu musca. PUNCT,0
3274,,57,190,"mai sunt unii, in blocuri, nu zicem cine, nu aratam cu degetu exact dar stim si ei stiu care dispera si fac plangeri ca latra cainele, miauna pisica, ciripeste pasarica ( in acest caz ciripitul pasaricii a dus chiar la scrierea acest articol )",0
3275,3274,58,190,"@deci cine se plange nu e Frustrat(a) ? e vorba doar de nevoia de liniste nu ?: sa face sex mai des o date la 1-2 minute si se sufle pe lateral,iese bani mai multe,ildiko draga,tudom ki vagy",0
3276,,0,191,intra pe facebook anti garaje cluj si sustine initiativa de demolare a garajelor si de transformare a spatiului din spatele blocului intr-o zona placuta,0
3277,,1,191,SUNTETI NORMALI ?????!??!?!?!?!?!?!?!?!?!!?!??!!?!?!?,0
3278,,2,191,tara de kkakakakat justitie de kkakakat plina de judecatoare oligofrene si complexate ....,1
3279,,3,191,"Sunt sigur ca a fost amenintat de catre cei doi rromi. Din pacate singura solutie pentru a scapa de acest iad care in curand va purta denumirea de Rromania, este emigrarea. Nu este o dovada de lasitate sau de lipsa de patriotism ci este singura solutie pentru stoparea situatiei in care suntem, cea in care rromii sunt tinuti in lux de romanii care muncesc…14 ore pe zi.",2
3280,,4,191,"Daca studentul si-a retras plangerea, a facut-o din doua motive: ori a fost amenintat, ori a fost platit de agresori. La prima varianta da dovada de lasitate, iar in cazul celei de-a doua da dovada de lacomie. Din ambele variante rezulta ca este un prost, care merita sa fie batut din nou de tigani, dar mai rau, ca poate i se vor pune in miscare cei…cativa neuroni pe care ii are in creier. oricum, tatal lui a murit degeaba, pentru un cretin de fiu!",0
3281,,5,191,Moarte tiganilor!,2
3282,,6,191,justitia frate cu tiganii!!!!! muie la toti.....,2
3283,,7,191,Tot va dati mari ca tiganii sunt asa si pe dincolo. Dar pe Vadim - Doamne fereste sa-l votati. Si nici sa faceti un pardid extremist nu sunteti in stare.Pana si grecii au bagat niste neo-nazisti in parlament. GRECII! Lenesii mapamondului sunt mai pro-activi decat romanii. Sa se mai mire cineva.,2
3284,3283,8,191,Ai mare dreptate :) Toti ii acuza pe tigani da nu misca un deget pt a schimba ceva...,2
3285,3283,9,191,ce sa schimbi cand legiuitori parlamentul ong urile sant de partea minoritatilor doar daca mai facem o revolutie dar cu varsare masiva de sange albastru,0
3286,3283,10,191,In ce an suntem? Ce e cu rasismul asta pe aici.,0
3287,3283,11,191,"Asa-i. Ce-i cu rasismul asta? Trebuie sa iubiti tiganii. Sa le lasati usa deschisa si chiar voi sa le puneti lucruri valoroase in traista.Cluj loves tigani. Trebuie facuta si o melodie, un imn, cum toti suntem prieteni si traim fericiti impreuna. Clujenii lucrand, tiganii furand si omorand ♥",2
3288,3283,12,191,Generalizarile astea nu fac bine nimanui.,0
3289,3283,13,191,"Justitia romaneasca de de vina, din cate stiu eu dar s-ar putea sa ma insel daca depaseste 10 zile de spitalizare e vatamare grava si se poate actiona chiar daca plangerea a fost retrasa",0
3290,,14,191,"E interesant de stiut daca victima si-a retras plangerea pentru ca a fost platit, pentru ca a fost amenintat de tigani sau pentru ca procurorii au facut presiuni asupra lui ? Daca sunteti ziaristi asta vrem sa aflam, ca cititori. Cauzele care au dus la eliberarea ghertoilor.",2
3291,3290,15,191,Ai mare dreptate .,0
3292,3290,16,191,"Zici tu ceva...stim numele la tanar, stim numele la tigani...care e numele la procurorii care nu au facut recurs?Macar sa stim la cine le trebuie o sula in cur sa-si faca treaba...",0
3293,3290,17,191,"@Bula: Ti-ai ales bine numele. Daca persoana vatamata isi retrage plangerea la infractiunile la care punerea in miscare/exercitarea actiunii penale este conditionata de acest act (in speta plangerea prealabila), or infractiunea de lovire sau alte violente (art.193 Cod Penal) este una dintre aceste infractiuni, nimeni nu mai poate face nimic (nici politistul,…nici procurorul, nici judecatorul) - caz inchis. Pentru cealalta infractiune care a fost retinuta in sarcina celor doi cioroi., in speta tulburarea ordinii si linistii publice (art.371 Cod Penal) pedeapsa este de la 3 luni la 2 ani sau amenda, or pentru arestarea preventiva a unei persoane pedeapsa pentru infractiunea savarsita trebuie sa depaseasca 5 ani. Acuma ai inteles si tu de ce n-au facut procurorii recurs sau trebuie sa-ti desenez? L-ati votat pe Basescu si pe Boc? Acuma aveti Cod Penal si Cod de Procedura Penala de tot cacatul",2
3294,3290,18,191,"Mersi pentru clarificare...daca nu adaugai cacatul ala de la sfarsit cu ""L-ati votat pe Basescu si pe Boc? Acuma aveti Cod Penal si Cod de Procedura Penala de tot cacatul"" puteam sa cred ca te duce mintea mai mult decat pana la buda...E BINE ca ai votat tu PSD si de 3 ani tot acelasi cod penal naspa de la boc il avem...hai sictir!",1
3295,,19,191,ce moaca de taran prost are individul si inca una care cere pumni sper sa mai capete cate o batuta ghiolbanul ca merita pana i vine mintea la cap sa nu si mai retraga plangerea,1
3296,,20,191,RUSINE ROMANULUI TRADATOR TIGANII UCIGASI SI INFRACTORI NUMAI LA PUSCARIE SUNT BUNI NU LIBERI PE STRADA SA OMOARE ROMANI.,2
3297,,21,191,ROMANII SUNT VANATI LA EI IN TARA.SE INTOARCE ACUM INAPOI PRIGOANA CAPITALISTA IMPOTRIVA ROMANILOR.,0
3298,,22,191,Cum naiba in tara asta tiganii SI UNGURII nu patesc nimic cand omoara sau schilodesc vreun roman.Daca era invers si romanul facea vreo infractiune era deja in puscarie inchis cu lacate nu i se dadea drumul.CE MAI POTI SA FACI CA ROMAN IN TARA ASTA DECAT SA PLECI CAT MAI REPEDE CA ASTIA SUNT PORNITI IMPOTRIVA PROPRIULUI POPOR.CE TARA O MAI FI SI ASTA.,2
3299,3298,23,191,"Tara lui ""papura voda""",0
3300,,24,191,"Banii vorbesc, felicitari fecior, mare caracter!",0
3301,3300,25,191,ai dreptate pentru un pumn de arginti si a ingropot tatal si a lasat liberi niste criminali e un individ care nu se poate numi om,0
3302,,26,191,o tara de interlopi,0
3303,,27,191,"Corectați vă rog frumos titlul. Se scrie și se pronunță ""țigan"", având pluralul ""țigani"". Cuvântul rrom nu poate fi folosit în acest context.",2
3304,3303,28,191,"Dar totusi de cand , si cine dracu a inventat cuvantul rrom? Cand peste tot in lume si in istorie sunt numiti tigani !!! Rasa de 2 lei , ce ne spurca tara si reputatia peste tot.",2
3305,,29,191,Procurori corupti. Rusine!,0
3306,,30,191,"d. STUDENT!!ESTI UN BOU..SI TATAL TAU STIE ASTA,,,A MURIT DATORITA TUPEULUI TAU..DE CE NU AI MERS PANA LA CAPAT?JEGOS DE 2 LEI cati tatii ma-i vrei sa ingropi...jegurile tiganesti sunt bune doar la parnaie...cat au platit?hoit si javra coruptacat a costat moartea tatalui tau???recunoaste javra..esti la fel ca si cei doi tigani...3 tigani au…ucis un om....mi-e scarba de tradatori...oricum parchetul trebuie sa se autosesizeze...javrele vor ataca din nou...si vor fi trei.",2
3307,3306,31,191,"De unde stii tu care sunt motivele pentru care si-a retras omul plangerea? Esti avizat in ”datul cu parerea”? Hai sa te pui tu in situatia lui. Sa vedem, în aceleasi condiții, tu ce faci? Dupa ce ca baiatul asta si-a pierdut tatal acum sariti toti ”nationalistii” si ”curajosii” virtuali sa il condamnati. Dar asta e mentalitatea romanului de rand. Arunca…direct cu piatra in om, fără sa existe prezumtia de nevinovatie. Felicitari tuturor celor care il faceti pe baiatul asta ”tradator”! Ma faceti cu adevarat sa ma simt mandru ca sunt roman!",0
3308,3306,32,191,"Zeus!ce mai are de pierdut??cum indreptam justitia,corupti,hotii,criminalii,borfasii???ce modalitati ai ?cum naiba sa nu ai un pic de razbunare?ce dracu nu a tacut ,inainte de sea ajunge aici?iauza?.,..taci ca nu contribui la cladirea tarii...gaina tiganeasca.ar tu ai patit la fel?sau esti chiar unul dinte tiganii in cauza",2
3309,,0,192,"Poliția și-a făcut datoria. Justiția la fel. Fiscul? Că ăștia trebuie văzut de unde au bani. Chiar dacă sunt țigani și primesc ajutoare nemeritate din banii plătiți de cei ce lucrează, nu au de unde să ridice case și să aibă mașini de lux. Nu au dovezi, să le fie confiscate averile. Decât ajutor nemeritat mai bine le plătim o pușcărie meritată.",0
3310,,1,192,"Muie autoritatilor care protejeaza acesti infractori,mai ales cei de etnie rroma ca vezi doamne ei sunt discriminati.Rromi trebuiesc castrati,respectiv sterilizati si trimisi in Siberia.",2
3311,,3,192,"cea mai prosta natie .. romani numai stiti sa comentati si orice se intimpla in tara asta a voastra de cacat sunt tigani si ungurii ,, mai terminati mai ciobanilor .. fraierul asta care facea pe moralistul in statie ,stiti ce limbaj suburban a avut si ce mare sa dat in gara mica .. normal daca oameni au fost injurati de catre roman au reactionat ..…daca au fost mai puternici ca si el ce sa facemmm.. mai taceti naibi din gura ca suneti vai de voi .. ma bucur ca am plecat din tara voastra infecta ..orice se intimplaa in tara tigani ,ciorile sunt de vina .. uitati va la voi si la comportamentele voastre si dupa aia judecati .. nu puneti si nu va legati de toti tigani nu mai faceti generalizari. natie de ciobani si frustrati ... cand plecati din romania suneti sclavi afara asta nu va da de gandit ce prosti sunetii .. pa pis pe voi rasistilor ...",2
3312,3311,4,192,"Zoly problema nu este ca esti ungur, problema este ca esti idoit.Indiferent ce a zis tipul ala nu il bagi in spital cretinule. nu-ti convine chemi politia sau o futi pe mata de prost bai zolisor",1
3313,3311,5,192,uite reactie tipica de tampit si parvenit ... sa o futi pe scumpa de mata ma moralistule imputit .. no bine dar pe mataa ..........................,1
3314,3311,6,192,"Te zoly, si noi bucuram ca scapat de tine, sper ca ai dus cu tine tot neamu, si aici ma refer la ma-ta, tata-to si frati, in rest noi stam bine mersi aici impreuna cu restul ungurilor care stiu sa se comporte civilizat si sa-si iubeasca tara care este si a lor ca si a romanilor, oricum tu sigur est",1
3315,3311,7,192,Sigur esti tzigan ungur,2
3316,3311,8,192,"Da draga Zoly tu de unde stii cum a vorbit baiatul? il cunosti? nu vb asa degeaba ca eu il stiu pe baiat si pe familia lui.... asa taci si nu vorbi aiurea..... cand l-ai vazut tu in gara mica? idiotule..... mai bine taci ca habar nu ai..... du-te unde vrei si oricum avem o tarea minunata ca sistemul e de cacat asta e.... si apropo nu generalizam…nimic, dar asta e adevarul majoritatea problemelor sunt din cauza lor.... sincer ma enerveaza sa lucrez de dimineata pana seara ca sa ia ei ajutoare sociale si sa stea sa intinda mana.... asta fac majoritatea .... proportia celor ce se comporta normal e foarte mica.... deci gata....",0
3317,3311,9,192,"Ma-ta nu mata. Eu sunt partial deacord cu tine. Legat de plecat afara, pot sa te intreb cu ce te ocupi afara? oare tu nu esti unul dintre sclavii de care pomeneai?",0
3318,,10,192,"JUSTITIE CEREM DREPATATE SI APLICAREA LEGILOR DIN OCCIDENT, CACI JUSTITIA TA DIN ROMANIA ESTE FAVORIZANTA INFRECTORILOR !!! SI CUM TIGANII SUNT PE PRIMUL LOC, O SA AJUNGEM SA PLECAM DIN TARA ASTA, CEI CARE PUTEM DESIGUR....70 ani de inchisoare + munca zilnica la canal, cu imputitu' asta !!!!! si toti ca el !!!!!!!!!!!!!CER JUSTITIEI ROMANE SA…NE APERE ROMANII !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
3319,,11,192,"Daca ii prindeam eu ii dezmembram si p ei si masina....si asa asta e ocupatia mea, si pt restul daca va gasiti masina cu ceva neoriginal de fabrica la ea, intr-un loc unde ati incurcat pe cineva, adica pe mine pt k eu o sa fiu ala de o sa va ""tuneze"" cazanu'!",1
3320,,12,192,CEDO-TIGANIA europei.....,0
3321,,13,192,"Puteau sa conduca bmw liberi pe strada, dar au ales sa conduca vasele spre chiuveta in parnaie",0
3322,,14,192,Sterilizate tigancile castrati tiganii sa nu se mai poata reproduce.cei in viata deportati in Siberia,2
3323,,15,192,inchisoare fara iertare nu ne putem bate joc de romani numai ca tiganii is minoritari vezi cioaba-bercea,2
3324,,16,192,MOARTE CIORILOR !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!111,2
3325,,17,192,Unde esti tu hitler doamne.........,2
